text,label,source,extraction_method
"| INTRODUCTION............................................................................. 720 CRIMINAL JUSTICE REFORM   | INTRODUCTION............................................................................. 720 CRIMINAL JUSTICE REFORM   |
|-------------------------------------------------------------------------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------------|
| IN THE PROGRESSIVE ERA .................................................                                                | 722                                                                                                                     |
| A. Progressive Era Prosecutors ..............................................                                           | 722                                                                                                                     |
| B. Rationalization and Bureaucratization of Criminal Justice723                                                         |                                                                                                                         |
| C. Professionalization ............................................................                                     | 726                                                                                                                     |
| D. Criminal Justice as Social Welfare....................................                                               | 730                                                                                                                     |
| E. The Legacy of Prosecutorial Professionalism ...................                                                      | 733                                                                                                                     |
| TWENTY-FIRST CENTURY ""PROGRESSIVE                                                                                       | TWENTY-FIRST CENTURY ""PROGRESSIVE                                                                                       |
| PROSECUTORS""..................................................................                                          | 736                                                                                                                     |
| A. Framing the New Progressive Prosecution Movement.....                                                                | 737                                                                                                                     |
| B. The Rise ofthe New Progressive Prosecution Movement                                                                  | 738                                                                                                                     |
| C. Comparing Progressive Prosecutors to Their Progressive                                                               | Era Predecessors.................................................................... 746                                |
| 1. The Politics of Criminal Justice Reform.....................                                                         | 747                                                                                                                     |
| 2. Lenity in Aid of Proportionality and Equality ............                                                           | 750                                                                                                                     |
| 3. Categorical Presumptions of Lenity............................                                                       | 757                                                                                                                     |
| 4. Holistic Prosecuting ....................................................                                            | 761                                                                                                                     |
| III. LESSONS FROM HISTORY..................................................... 762                                      | III. LESSONS FROM HISTORY..................................................... 762                                      |",cover_heinonline,Green and Roiphe - 2020 - When Prosecutors Politick Progressive Law Enforcers Then and Now Criminal Law.pdf,pdf_first_page
"Since  2016,  ""progressive  prosecutors""  have won elections  on promises to reduce mass incarceration  and redress the unfair treatment of the poor and minorities  in the  criminal justice system.' The progressive politics of the day have  filtered  into  prosecutorial  elections,  and  prosecutors  are  drawing  on a populist  movement to fuel their campaigns and platforms. 2 Their election  as",cover_heinonline,Green and Roiphe - 2020 - When Prosecutors Politick Progressive Law Enforcers Then and Now Criminal Law.pdf,pdf_first_page
"1 Mark  Berman, These Prosecutors Won  Office  Vowing  to Fight the System.  Now,  the System Is Fighting Back., WASH. POST (Nov. 9, 2019, 4:52 PM), https://www.washingtonpost.  com/national/these-prosecutors-won-office-vowing-to-fightthe-system-now-the-system-is-fighting-back/2019/11/05/20d863f6-afc 1-11  e9-a0c96d2d7818f3dastory.html  [https://perma.cc/K6XK-F5CM]; see infra Part II(A).",cover_heinonline,Green and Roiphe - 2020 - When Prosecutors Politick Progressive Law Enforcers Then and Now Criminal Law.pdf,pdf_first_page
"2 Bruce  Green  &amp; Ellen Yaroshefsky, Prosecutorial Accountability 2.0, 92 NOTRE DAME L.  REV. 51, 87-93, 100-07  (2016)  (describing  how  public  and  regulatory  efforts  to  hold prosecutors  accountable  for misconduct  and abuse  have been fueled by,  among other things, ""public  disenchantment  with the  criminal  process,""  reform  coalitions  and  movements,  and information  technology).",cover_heinonline,Green and Roiphe - 2020 - When Prosecutors Politick Progressive Law Enforcers Then and Now Criminal Law.pdf,pdf_first_page
district and  county  attorneys marks a  significant  break  from  the  law-andorder approach to  prosecution that dominated for decades. 3,cover_heinonline,Green and Roiphe - 2020 - When Prosecutors Politick Progressive Law Enforcers Then and Now Criminal Law.pdf,pdf_first_page
DATE DOWNLOADED: Sat Sep  6 15:20:53 2025 SOURCE: Content Downloaded from HeinOnline,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
Please note: citations are provided as a general guideline. Users should consult their preferred citation format's style manual for proper citation formatting.,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"Bluebook 21st ed.GLYPH&lt;10&gt;GLYPH&lt;9&gt;GLYPH&lt;9&gt;GLYPH&lt;9&gt; Bruce A. Green &amp; Rebecca Roiphe, A Fiduciary Theory of Progressive Prosecution, 60 AM. CRIM. L. REV. 1431 (Fall 2023).",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"ALWD 7th ed. Bruce A. Green &amp; Rebecca Roiphe, A Fiduciary Theory of Progressive Prosecution, 60 Am. Crim. L. Rev. 1431 (2023).",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"APA 7th ed. Green, B. A., &amp; Roiphe, Rebecca. (2023). fiduciary theory of progressive prosecution. American Criminal Law Review, 60(4), 1431-1466.",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"Chicago 17th ed. Bruce A. Green; Rebecca Roiphe, ""A Fiduciary Theory of Progressive Prosecution,"" American Criminal Law Review 60, no. 4 (Fall 2023): 1431-1466",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"McGill Guide 10th ed. Bruce A. Green &amp; Rebecca Roiphe, ""A Fiduciary Theory of Progressive Prosecution"" (2023) 60:4 Am Crim L Rev 1431.",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"Bruce A. Green and Rebecca Roiphe, 'A Fiduciary Theory of Progressive Prosecution' (2023) 60(4) American Criminal Law Review 1431",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"MLA 9th ed. Green, Bruce A., and Rebecca Roiphe. ""A Fiduciary Theory of Progressive Prosecution."" American Criminal Law Review, vol. 60, no. 4, Fall 2023, pp. 1431-1466. HeinOnline.",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"Bruce A. Green &amp; Rebecca Roiphe, 'A Fiduciary Theory of Progressive Prosecution' (2023) 60 Am Crim L Rev 1431               x     Please note: citations are provided as a general guideline. Users should consult their preferred citation format's style manual for proper citation formatting.",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
PinCite this document,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
- -- Your use of this HeinOnline PDF indicates your acceptance of HeinOnline's Terms and Conditions of the license agreement available at,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
https://heinonline.org/HOL/License,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
- -- The search text of this PDF is generated from  uncorrected OCR text.,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
## A FIDUCIARY  THEORY  OF PROGRESSIVE  PROSECUTION,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
## Bruce A.  Green* and Rebecca  Roiphe**,cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"Progressive  prosecutors differ from  their more  traditional counterparts  primarily in the way  in which they make decisions. They tend to  bind their  discretion by  announcing  categorical  policies rather  than making  fact-based  decisions case by  case. This Article catalogs the unusual degree of  pushback  progressive  prosecutors have  encountered  from  the public,  legislatures, courts, police,  and their own  subordinate  prosecutors.  Drawing  on fiduciary theory,  it explains this reaction as a response to progressive  prosecutors'  abdication  of their  fiduciary role. As a  public fiduciary, prosecutors are  entrusted with  protecting the  public's abstract  interest  in justice, and an integral  part of this role is exercising discretion in  individual  cases based on a broad array of relevant considerations.  This ad hoc discretionary  decision-making  process assures  the public that  prosecutors are  drawing  on  their  expertise  to  pursue justice in  a  basic  sense  rather than coopting the process  for the benefit of some subset of the public. The Article concludes  by  suggesting ways  in  which  progressive  prosecutors can pursue  their conception of  justice while still adhering  to  the  fiduciary role.",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
"| INTRODUCTION .......... ............................................   | INTRODUCTION .......... ............................................   | INTRODUCTION .......... ............................................                                  | INTRODUCTION .......... ............................................                                        | 1432    |
|------------------------------------------------------------------------|------------------------------------------------------------------------|-------------------------------------------------------------------------------------------------------|-------------------------------------------------------------------------------------------------------------|---------|
| I.                                                                     | CONTROVERSY AND PUSHBACK                                               | CONTROVERSY AND PUSHBACK                                                                              | . . . . . . . . . . . . . . . . . . . . . . . . . . . .                                                     | . 1435  |
|                                                                        | A.                                                                     | The Role ofDiscretionin ProgressiveProsecutors'Decisions.                                             | The Role ofDiscretionin ProgressiveProsecutors'Decisions.                                                   | . 1437  |
|                                                                        | B.                                                                     | The Role of PublicPolicy in ProgressiveProsecutors' Decisions ....................................... | The Role of PublicPolicy in ProgressiveProsecutors' Decisions .......................................       | .. 1441 |
|                                                                        | C.                                                                     | Categorical DecisionMaking ........................                                                   | Categorical DecisionMaking ........................                                                         | 1442    |
| II.                                                                    | THEORETICAL CRITIQUE OF PROGRESSIVE PROSECUTION .                      | THEORETICAL CRITIQUE OF PROGRESSIVE PROSECUTION .                                                     | . . . . . . . . . . .                                                                                       | . 1447  |
|                                                                        | A.                                                                     | Why FiduciaryTheory?.............................                                                     | Why FiduciaryTheory?.............................                                                           | .. 1448 |
|                                                                        | B.                                                                     | FiduciaryTheory andProgressiveProsecutors ...........                                                 | FiduciaryTheory andProgressiveProsecutors ...........                                                       | .1451   |
|                                                                        |                                                                        | 1.                                                                                                    | Who is the Progressive Prosecutor's Beneficiary? ......                                                     | 1451    |
|                                                                        |                                                                        | 2.                                                                                                    | Fiduciary Theory, Discretion, and Prosecutors' Categorical Policies ................................. ... . | 1453    |
|                                                                        |                                                                        | 3.                                                                                                    | Fiduciary Theory, Discretion, and Accountability ......                                                     | 1455    |
|                                                                        |                                                                        | 4.                                                                                                    | The Result of Blanket Policies and Other Restrictions on Discretion ..................................      | . 1459  |
| III.                                                                   | TOWARD A FIDUCIARY THEORY OF PROGRESSIVE PROSECUTION . .               | TOWARD A FIDUCIARY THEORY OF PROGRESSIVE PROSECUTION . .                                              | . . . . .                                                                                                   | . 1462  |",cover_heinonline,Green and Roiphe - 2023 - A Fiduciary Theory of Progressive Prosecution Symposium Reform-Minded Prosecution.pdf,pdf_first_page
