text,label,source
"5. To avoid  confusion, throughout this Article I  refer to  the prosecutor in  the female  gender. For  balance, I  treat the  other actors in  the  process (e.g., judges, defense counsel, witnesses, and defendants) as  male.",cover,Zacharias - 1991 - Structuring the Ethics of Prosecutorial Trial Practice  Can Prosecutors Do Justice.pdf
Please note: citations are provided as a general guideline. Users should consult their preferred citation format's style manual for proper citation formatting.,cover,Friedman and Ponomarenko - 2015 - Democratic Policing.pdf
"not recognize a formal category of 'dual-use' objects. 21 Indeed, a critical innovation of the postwar Geneva Conventions, which lie at the core of modern international humanitarian law, was to establish a bright line separating 'military objectives, ' which were deemed legitimate targets of military force, from civilians and 'civilian objects, ' which were to be strictly protected. 22 That bright-line distinction meant new and important protections for civilians in war. The gradual rise of the idea of dual-use objects over the last several decades, however, has blurred this line.",body_text,yale_law_journal_The_Dangerous_Rise_of_Dual_Use_Objects_in_War
## Bluebook 21st ed.GLYPH&lt;10&gt;GLYPH&lt;9&gt;GLYPH&lt;9&gt;GLYPH&lt;9&gt;,cover,Shaffer - 2023 - Prosecutors_ Race_ and the Criminal Pipeline.pdf
"something for the funds. 161 Thus, the cases summoned the circuit courts to reconcile the doctrines of state standing and congressional spending. Based on previous spending cases, Professor Stephen Vladeck argues that the Spending Clause furnishes states with standing to challenge coercive spending conditions. 162 Based on the foregoing discussion of the judicial constraints on the congressional spending power and the states' role in administering federal policy, states clearly are constitutionally entitled to some standing to challenge truly coercive or ambiguous spending conditions.",body_text,michigan_law_review_spending_clause_standing
"1. Read Obama's  Full Speech from  the University of  Illinois, NBC NEWS  CHICAGO (Sept. 7 2018), https://www.nbcchicago.com/blogs/ward-room/obama-universityof-illinois-full-speech-492719531.htm [https://perma.cc/CNS6-65ED].",cover,Davis - 2019 - Reimagining Prosecution A Growing Progressive Movement.pdf
"35 See, e.g. , Mark Fenster, The Stubborn Incoherence of Regulatory Takings , 28 STAN. ENV'T L.J. 525 , 528 ( 2009 ) (observing that, among other things, 'doctrinal indeterminacy ha[s] always driven regulatory takings litigation and theory').",footnote,harvard_law_review_Background_Principles_And_The_General_Law_Of_Property
"The characteristic tort remedy for both compensatory and punitive purposes is a monetary damages award, which on one view is a defining attribute of tort law: '[N]o civil injury is to be classed as a tort unless the appropriate remedy for it is an action for damages. Such an action is an essential characteristic of every true tort.' 266 The tort remedy depends on the scarce resource of money, yet no one has comprehensively analyzed how the associated scarcity of compensatory resources affects substantive tort law.",body_text,michigan_law_review_tort_law_in_a_world_of_scarce_compensatory_resources
"28 . Id. ('During the 116th Congress, the House Select Committee on the Modernization of Congress recommended that the Government Accountability Office (GAO) study the feasibility of establishing a Congressional Office of Legal Counsel-a legislative counterpart to [the Office of Legal Counsel] that would respond to the growing body of executive branch legal opinions that undermine . . . Congress's powers. ').",body_text,yale_law_journal_Resurrecting_the_Trinity_of_Legislative_Constitutionalism
"'  Professor,  University  of Pennsylvania  Law  School. B.A.,  Columbia;  B.A.,  M.A., Oxford; J.D.,  Yale. E-mail: stephanos  *dot*  bibas  *at*  gmail  *dot* com. Thanks  to Rachel Barkow, Richard  Bierschbach,  Paul  Butler,  Adam  Cox,  Mariano-Florentino Cu6llar, Margareth  Etienne,  Jeffrey Fagan, Jacob  Gersen,  Bernard  Harcourt,  Todd Henderson,  Douglas  Lichtman,  Erik  Luna,  Richard  McAdams,  Tracey  Meares,  John Pfaff,  Randal  Picker,  Eric  Posner,  Margaret  Raymond, Jacqueline  Ross,  Carol  Steiker, Lior  Strahilevitz,  Ronald  Wright,  and  participants  in  the University  of Chicago  Criminal Justice  Roundtable  for  their  thoughts  and  comments  and  to Jordan  Esbrook  and Brian Raimondo  for research  assistance.",cover,Bibas - 2008 - Prosecutorial Regulation versus Prosecutorial Accountability.pdf
"| INTRODUCTION ........................................................................................                                                                  | 629                                                 |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------------------|
| I. THE MODERN-DAY PROSECUTOR ........................................................                                                                                  | 641                                                 |
| A. The Prosecutor:Money, Power, andRespect.................................642                                                                                         |                                                     |
| B. The ""Untouchables""Superpower:Prosecutorial Discretionand Control.................................................................................................64 | 7                                                   |
| C. Adversarialism: ""You Win or You Lose""                                                                                                                               | ....................................... 649         |
| II. WHO PAYS THE PRICE OF PROSECUTORIAL POWER?..........................653                                                                                            |                                                     |
| A. ""Tryna Fix the System andthe Way That They DesignedIt"": The Waron DrugsandMass Incarceration                                                                        | ............................................... 653 |
| 1. The Racist Originsof the War on Drugs .....................................                                                                                         | 654                                                 |
| 2. WarCorrespondence from OccupiedBlackAmerica .................                                                                                                       | 657                                                 |
| B. ""The Black Body: The ClearestEvidence That AmericaIs the                                                                                                            | Work                                                |
| ofMen ""................................................................................................659                                                             |                                                     |
| III. THE JUST PROSECUTOR......................................................................663                                                                      |                                                     |
| A. Abolition Constitutionalism ............................................................                                                                            | 665                                                 |
| 1. The ChargingandPleaBargainingProcess...............................666                                                                                              |                                                     |
| 2. IndividualRights andthe FourthAmendment.............................670                                                                                             |                                                     |
| 3. Post-ConvictionInnocence andIllegal Sentences.......................671                                                                                             |                                                     |
| B. CriticalOriginalism ........................................................................                                                                        | 673                                                 |
| 1. OurRacializedDrugLaws ..........................................................                                                                                    | 675                                                 |
| 2. An Originalist Hook: DiversionPrograms .................................                                                                                            | 678                                                 |
| C. LiberationJustice:FromHip-Hopto BlackLives Matter..............680                                                                                                  |                                                     |
| 1. Perspectiveson the System Inherent in the Problems .................                                                                                                | 682                                                 |
| 2. PracticalApplications .................................................................                                                                             | 686                                                 |
|                                                                                                                                                                        | 692                                                 |",cover,Hasbrouck - 2021 - The Just Prosecutor.pdf
